IdSucursal;NroPago;LineaPago;FormaPago;ImportePago;Observaciones
2;431.0;1;Efectivo;3000.0;
2;432.0;1;Cheque;24884.36;
2;432.0;2;Retencion;215.22;
2;433.0;1;Cheque;11400.0;
2;434.0;1;Efectivo;3356.0;
2;434.0;2;Cheque;1804.0;
2;435.0;1;Cheque;5268.32;
2;435.0;2;Retencion;8.73;
2;437.0;1;Efectivo;1500.0;
2;437.0;2;Rezago;100.0;
2;438.0;1;Efectivo;11672.21;
2;439.0;1;Efectivo;8122.31;
2;440.0;1;Efectivo;5355.58;
2;441.0;1;Efectivo;5390.0;
2;442.0;1;Efectivo;1980.0;
2;443.0;1;Efectivo;12740.0;
2;444.0;1;Cheque;18164.52;
2;445.0;1;Efectivo;700.0;
2;445.0;2;Cheque;1370.0;
2;446.0;1;Efectivo;1152.0;
2;446.0;2;Rezago;100.0;
2;447.0;1;Efectivo;2030.0;
2;449.0;1;Efectivo;212.0;
2;449.0;2;Cheque;12030.0;
2;450.0;1;Efectivo;1000.0;
2;451.0;1;Efectivo;1000.0;
2;452.0;1;Cheque;6594.0;
2;453.0;1;Efectivo;1336.0;
2;454.0;1;Cheque;14072.48;
2;455.0;1;Cheque;53372.0;
2;456.0;1;Efectivo;16830.0;
2;456.0;2;Cheque;10090.97;
2;457.0;1;Efectivo;3512.0;
2;458.0;1;Efectivo;640.0;
2;460.0;1;Cheque;4008.0;
2;461.0;1;Cheque;16886.98;
2;462.0;1;Cheque;5264.45;
2;463.0;1;Efectivo;9856.0;
2;464.0;1;Cheque;4176.0;
2;465.0;1;Efectivo;620.0;
2;465.0;2;Cheque;500.0;
2;466.0;1;Efectivo;15717.0;
2;467.0;1;Efectivo;1862.81;
2;468.0;1;Cheque;78279.0;
2;469.0;1;Cheque;18575.65;
2;470.0;1;Efectivo;3600.0;
2;470.0;2;Cheque;6912.14;
2;471.0;1;Rezago;1300.0;
2;472.0;1;Cheque;8000.0;
2;474.0;1;Cheque;6758.0;
2;476.0;1;Cheque;5161.0;
2;477.0;1;Efectivo;19737.19;
2;478.0;1;Cheque;12282.05;
2;478.0;2;Retencion;20.35;
2;479.0;1;Efectivo;636.0;
2;480.0;1;Efectivo;1232.0;
2;481.0;1;Efectivo;4176.0;
2;482.0;1;Cheque;9052.0;
2;483.0;1;Efectivo;2950.0;
2;484.0;1;Efectivo;1232.0;
2;485.0;1;Efectivo;16919.0;
2;486.0;1;Cheque;18575.65;
2;487.0;1;Efectivo;1232.0;
2;488.0;1;Efectivo;22478.0;
2;488.0;2;Cheque;1232.0;
2;489.0;1;Cheque;29768.54;
2;489.0;2;Retencion;49.16;
2;490.0;1;Efectivo;1160.0;
2;491.0;1;Efectivo;140.0;
2;491.0;2;Cheque;6500.0;
2;492.0;1;Cheque;2304.78;
2;494.0;1;Efectivo;5255.25;
2;495.0;1;Efectivo;27.0;
2;495.0;2;Cheque;2500.0;
2;496.0;1;Efectivo;2348.0;
2;497.0;1;Cheque;3573.81;
2;498.0;1;Efectivo;1232.0;
2;499.0;1;Efectivo;2000.0;
2;504.0;1;Efectivo;12252.0;
2;512.0;1;Efectivo;17612.76;
2;518.0;1;Efectivo;2885.33;
2;520.0;1;Efectivo;92778.6;
2;524.0;1;Cheque;7775.0;
2;525.0;1;Cheque;422587.86;
2;526.0;1;Cheque;3500.0;
2;529.0;1;Cheque;123704.2;
2;530.0;1;Efectivo;2610.59;
2;531.0;1;Efectivo;4800.0;
2;532.0;1;Efectivo;5111.56;
2;533.0;1;Efectivo;8335.28;
2;534.0;1;Cheque;10000.0;
2;535.0;1;Efectivo;1235.0;
2;536.0;1;Efectivo;361620.6;
2;537.0;1;Cheque;671096.0;
2;538.0;1;Cheque;16068.0;
2;539.0;1;Efectivo;1476.0;
2;541.0;1;Efectivo;75901.96;
2;542.0;1;Cheque;30926.05;
2;543.0;1;Efectivo;442328.88;
2;545.0;1;Efectivo;47114.13;
2;546.0;1;Efectivo;15860.08;
2;547.0;1;Efectivo;6344.03;
2;548.0;1;Cheque;24244.0;
2;549.0;1;Efectivo;6344.03;
2;550.0;1;Efectivo;12668.06;
2;551.0;1;Cheque;8751.61;
2;552.0;1;Cheque;10377.0;
2;552.0;2;Retencion;17.18;
2;553.0;1;Cheque;88063.8;
2;554.0;1;Efectivo;75022.34;
2;555.0;1;Efectivo;1472.0;
2;556.0;1;Cheque;6290.0;
2;557.0;1;Cheque;22603.22;
2;557.0;2;Retencion;131.17;
2;558.0;1;Efectivo;1374.0;
2;559.0;1;Efectivo;3450.0;
2;560.0;1;Efectivo;200.0;
2;560.0;2;Rezago;1082.0;
2;561.0;1;Cheque;18200.0;
2;562.0;1;Cheque;6435.0;
2;563.0;1;Efectivo;11424.45;
2;563.0;2;Retencion;18.91;
2;564.0;1;Efectivo;8000.0;
2;565.0;1;Efectivo;1415.5;
2;566.0;1;Cheque;6495.54;
2;567.0;1;Cheque;146773.0;
2;568.0;1;Cheque;9218.0;
2;569.0;1;Cheque;11838.0;
2;569.0;2;Retencion;20.0;
2;570.0;1;Cheque;12969.87;
2;570.0;2;Retencion;21.21;
2;571.0;1;Cheque;68597.94;
2;571.0;2;Retencion;112.18;
2;572.0;1;Cheque;6360.5;
2;573.0;1;Cheque;3189.0;
2;574.0;1;Cheque;9031.0;
2;575.0;1;Efectivo;2000.0;
2;576.0;1;Cheque;9502.52;
2;576.0;2;Retencion;15.73;
2;577.0;1;Efectivo;1319.99;
2;578.0;1;Cheque;12969.0;
2;578.0;2;Retencion;21.21;
2;579.0;1;Efectivo;7478.19;
2;580.0;1;Efectivo;7356.71;
2;581.0;1;Efectivo;420.0;
2;581.0;2;Cheque;4917.0;
2;582.0;1;Cheque;88922.6;
2;583.0;1;Efectivo;2424.97;
2;584.0;1;Efectivo;6000.0;
2;584.0;2;Cheque;18673.06;
2;585.0;1;Cheque;830407.34;
2;585.0;2;Retencion;9216.97;
2;586.0;1;Efectivo;686.0;
2;587.0;1;Efectivo;555.0;
2;587.0;2;Cheque;4000.0;
2;588.0;1;Cheque;1165.0;
2;589.0;1;Cheque;38290.08;
2;589.0;2;Retencion;62.62;
2;590.0;1;Efectivo;1622.0;
2;591.0;1;Efectivo;11000.0;
2;592.0;1;Efectivo;1000.0;
2;593.0;1;Efectivo;2000.0;
2;593.0;2;Cheque;4544.0;
2;594.0;1;Efectivo;813.0;
2;595.0;1;Cheque;3464.8;
2;596.0;1;Cheque;15794.0;
2;596.0;2;Retencion;26.15;
2;597.0;1;Efectivo;41260.54;
2;597.0;2;Retencion;440.84;
2;599.0;1;Efectivo;1065.0;
2;599.0;2;Cheque;935.0;
2;600.0;1;Efectivo;160.0;
2;600.0;2;Cheque;6800.0;
2;601.0;1;Mercaderia;11404.43;
2;602.0;1;Efectivo;22479.0;
2;603.0;1;Cheque;4639.98;
2;604.0;1;Cheque;1840.0;
2;605.0;1;Cheque;18575.65;
2;606.0;1;Efectivo;4798.75;
2;607.0;1;Efectivo;14689.86;
2;607.0;2;Cheque;2280.0;
2;608.0;1;Cheque;4379.0;
2;609.0;1;Efectivo;2320.0;
2;611.0;1;Efectivo;3376.54;
2;613.0;1;Efectivo;500.0;
2;614.0;1;Efectivo;3310.0;
2;615.0;1;Efectivo;1232.0;
2;616.0;1;Cheque;31080.82;
2;617.0;1;Efectivo;677.0;
2;617.0;2;Cheque;3259.09;
2;618.0;1;Efectivo;6320.0;
2;619.0;1;Efectivo;4343.18;
2;621.0;1;Efectivo;1530.4;
2;621.0;2;Retencion;2.43;
2;622.0;1;Cheque;34836.7;
2;622.0;2;Retencion;57.53;
2;623.0;1;Efectivo;1100.0;
2;624.0;1;Efectivo;1603.63;
2;625.0;1;Efectivo;3430.0;
2;626.0;1;Efectivo;10190.0;
2;627.0;1;Efectivo;8950.0;
2;627.0;2;Cheque;3687.0;
2;628.0;1;Cheque;9085.12;
2;629.0;1;Efectivo;9910.0;
2;629.0;2;Rezago;720.0;
2;629.0;3;Cheque;5272.0;
2;630.0;1;Efectivo;1100.0;
2;631.0;1;Cheque;4961.0;
2;632.0;1;Efectivo;2464.0;
2;633.0;1;Efectivo;1000.0;
2;634.0;1;Efectivo;1104.0;
2;635.0;1;Cheque;2558.0;
2;637.0;1;Cheque;18575.65;
2;638.0;1;Efectivo;900.0;
2;638.0;2;Cheque;21780.0;
2;639.0;1;Efectivo;12260.0;
2;640.0;1;Cheque;31068.81;
2;641.0;1;Efectivo;29.16;
2;641.0;2;Cheque;3000.0;
2;642.0;1;Efectivo;4296.79;
2;643.0;1;Efectivo;1800.0;
2;644.0;1;Cheque;8417.16;
2;644.0;2;Retencion;13.38;
2;645.0;1;Efectivo;3000.0;
2;647.0;1;Cheque;16181.33;
2;647.0;2;Retencion;26.72;
2;648.0;1;Efectivo;2935.95;
2;649.0;1;Efectivo;3432.0;
2;650.0;1;Efectivo;17340.0;
2;650.0;2;Cheque;4434.0;
2;651.0;1;Cheque;43095.0;
2;652.0;1;Efectivo;2535.26;
2;653.0;1;Efectivo;2944.0;
2;654.0;1;Cheque;45507.55;
2;655.0;1;Efectivo;1267.63;
2;656.0;1;Cheque;70451.04;
2;657.0;1;Cheque;16668.56;
2;658.0;1;Efectivo;1232.0;
2;659.0;1;Cheque;13396.59;
2;660.0;1;Efectivo;29.08;
2;660.0;2;Cheque;7001.0;
2;661.0;1;Efectivo;1267.63;
2;662.0;1;Efectivo;1579.9;
2;663.0;1;Efectivo;243.15;
2;664.0;1;Efectivo;1319.99;
2;665.0;1;Efectivo;1000.0;
2;666.0;1;Cheque;3855.0;
2;667.0;1;Efectivo;622.0;
2;668.0;1;Efectivo;1520.23;
2;669.0;1;Efectivo;1621.58;
2;670.0;1;Cheque;22517.98;
2;671.0;1;Efectivo;1520.23;
2;672.0;1;Efectivo;1576.0;
2;673.0;1;Efectivo;1323.26;
2;674.0;1;Efectivo;1320.0;
2;675.0;1;Efectivo;330.0;
2;675.0;2;Cheque;2710.0;
2;676.0;1;Efectivo;640.0;
2;676.0;2;Cheque;1640.0;
2;677.0;1;Efectivo;1258.17;
2;678.0;1;Efectivo;4338.0;
2;679.0;1;Efectivo;1258.17;
2;679.0;2;Rezago;100.0;
2;680.0;1;Cheque;5575.47;
2;682.0;1;Efectivo;430.0;
2;682.0;2;Cheque;2721.81;
2;683.0;1;Efectivo;1258.17;
2;683.0;2;Rezago;100.0;
2;684.0;1;Efectivo;5960.0;
2;685.0;1;Efectivo;2684.0;
2;686.0;1;Efectivo;1580.0;
2;687.0;1;Efectivo;4661.0;
2;689.0;1;Efectivo;4325.0;
2;690.0;1;Cheque;32727.41;
2;691.0;1;Efectivo;2000.0;
2;692.0;1;Cheque;34964.68;
2;693.0;1;Efectivo;807.0;
2;694.0;1;Efectivo;2847.99;
2;695.0;1;Efectivo;3135.0;
2;696.0;1;Efectivo;3708.0;
2;696.0;2;Cheque;900.0;
2;697.0;1;Efectivo;1300.0;
2;698.0;1;Efectivo;1427.53;
2;700.0;1;Cheque;25000.0;
2;701.0;1;Cheque;107599.0;
2;702.0;1;Cheque;28533.06;
2;702.0;2;Retencion;57.18;
2;703.0;1;Cheque;59338.0;
2;704.0;1;Efectivo;3725.62;
2;705.0;1;Efectivo;65918.88;
2;706.0;1;Efectivo;11845.93;
2;707.0;1;Efectivo;6125.0;
2;708.0;1;Efectivo;1837.5;
2;709.0;1;Efectivo;8828.17;
2;710.0;1;Efectivo;2000.0;
2;711.0;1;Efectivo;3029.0;
2;712.0;1;Cheque;10400.0;
2;713.0;1;Efectivo;2000.0;
2;714.0;1;Efectivo;1050.0;
2;715.0;1;Efectivo;3432.0;
2;716.0;1;Cheque;13250.87;
2;716.0;2;Retencion;21.95;
2;717.0;1;Efectivo;1267.0;
2;718.0;1;Efectivo;2707.35;
2;719.0;1;Cheque;8342.84;
2;719.0;2;Retencion;12.82;
2;720.0;1;Efectivo;2707.35;
2;721.0;1;Cheque;30974.11;
2;721.0;2;Retencion;62.07;
2;722.0;1;Cheque;6965.71;
2;722.0;2;Retencion;11.54;
2;723.0;1;Efectivo;1500.0;
2;724.0;1;Efectivo;1267.0;
2;726.0;1;Efectivo;1200.0;
2;727.0;1;Efectivo;500.0;
2;728.0;1;Efectivo;189.0;
2;728.0;2;Cheque;8434.61;
2;729.0;1;Efectivo;1415.0;
2;729.0;2;Rezago;100.0;
2;730.0;1;Cheque;98313.72;
2;731.0;1;Cheque;16857.12;
2;732.0;1;Cheque;2000.0;
2;733.0;1;Efectivo;2000.0;
2;734.0;1;Efectivo;6381.24;
2;734.0;2;Retencion;10.57;
2;736.0;1;Efectivo;2000.0;
2;737.0;1;Efectivo;765.0;
2;739.0;1;Cheque;18900.0;
2;740.0;1;Efectivo;1000.0;
2;741.0;1;Efectivo;1268.0;
2;742.0;1;Efectivo;2516.0;
2;743.0;1;Efectivo;4089.25;
2;744.0;1;Efectivo;8579.98;
2;745.0;1;Efectivo;6129.99;
2;746.0;1;Efectivo;4089.25;
2;747.0;1;Cheque;87674.0;
2;748.0;1;Cheque;3915.62;
2;748.0;2;Retencion;7.85;
2;749.0;1;Cheque;417812.04;
2;750.0;1;Efectivo;1000.0;
2;751.0;1;Cheque;44467.5;
2;752.0;1;Efectivo;1000.0;
2;753.0;1;Efectivo;13300.0;
2;753.0;2;Cheque;3757.0;
2;754.0;1;Efectivo;1500.0;
2;754.0;2;Rezago;100.0;
2;755.0;1;Efectivo;4200.0;
2;756.0;1;Cheque;3842.0;
2;757.0;1;Efectivo;4646.89;
2;758.0;1;Efectivo;11845.0;
2;759.0;1;Efectivo;3695.98;
2;760.0;1;Efectivo;7098.0;
2;761.0;1;Cheque;6048.0;
2;762.0;1;Cheque;6240.0;
2;763.0;1;Efectivo;1040.0;
2;764.0;1;Efectivo;800.0;
2;764.0;2;Cheque;28085.76;
2;764.0;3;Retencion;46.45;
2;765.0;1;Efectivo;1210.0;
2;766.0;1;Cheque;5792.0;
2;767.0;1;Cheque;26758.05;
2;767.0;2;Retencion;44.19;
2;768.0;1;Efectivo;17517.0;
2;768.0;2;Cheque;1945.92;
2;769.0;1;Efectivo;2935.95;
2;770.0;1;Cheque;18575.65;
2;771.0;1;Efectivo;2900.0;
2;772.0;1;Efectivo;21517.89;
2;773.0;1;Cheque;2782.21;
2;774.0;1;Efectivo;4243.98;
2;776.0;1;Efectivo;12015.0;
2;776.0;2;Cheque;5695.0;
2;777.0;1;Rezago;200.0;
2;778.0;1;Cheque;8600.0;
2;779.0;1;Cheque;6444.0;
2;780.0;1;Efectivo;1575.0;
2;781.0;1;Efectivo;1622.0;
2;782.0;1;Efectivo;1560.0;
2;783.0;1;Efectivo;17159.0;
2;784.0;1;Cheque;3823.72;
2;785.0;1;Cheque;2561.78;
2;785.0;2;Retencion;4.07;
2;786.0;1;Cheque;37262.7;
2;786.0;2;Retencion;61.54;
2;787.0;1;Efectivo;1707.26;
2;788.0;1;Efectivo;2586.7;
2;789.0;1;Cheque;3804.0;
2;790.0;1;Efectivo;14404.0;
2;790.0;2;Cheque;15221.0;
2;791.0;1;Cheque;2652.0;
2;792.0;1;Efectivo;72.0;
2;792.0;2;Cheque;5808.05;
2;793.0;1;Efectivo;1575.95;
2;794.0;1;Efectivo;28331.0;
2;797.0;1;Cheque;19875.92;
2;798.0;1;Efectivo;1575.0;
2;799.0;1;Efectivo;3143.48;
2;800.0;1;Cheque;8688.0;
2;801.0;1;Efectivo;24816.0;
2;802.0;1;Efectivo;2881.11;
2;803.0;1;Efectivo;5998.63;
2;804.0;1;Efectivo;2850.0;
2;805.0;1;Efectivo;800.0;
2;805.0;2;Cheque;9976.0;
2;806.0;1;Cheque;6636.0;
2;807.0;1;Efectivo;2346.0;
2;807.0;2;Cheque;2500.0;
2;808.0;1;Cheque;5216.0;
2;809.0;1;Cheque;43186.0;
2;810.0;1;Cheque;185567.13;
2;810.0;2;Retencion;1390.83;
2;811.0;1;Efectivo;300.0;
2;811.0;2;Cheque;14739.27;
2;812.0;1;Cheque;134739.93;
2;812.0;2;Retencion;431.7;
2;813.0;1;Cheque;44075.32;
2;814.0;1;Cheque;11590.8;
2;815.0;1;Efectivo;1768.0;
2;815.0;2;Cheque;56676.14;
2;816.0;1;Efectivo;11113.0;
2;817.0;1;Cheque;171817.77;
2;817.0;2;Retencion;1135.02;
2;818.0;1;Efectivo;65.0;
2;818.0;2;Cheque;6340.0;
2;819.0;1;Efectivo;827.0;
2;819.0;2;Cheque;24415.95;
2;820.0;1;Efectivo;14700.0;
2;821.0;1;Efectivo;3054.0;
2;822.0;1;Efectivo;3650.0;
2;822.0;2;Retencion;6.04;
2;823.0;1;Cheque;41889.34;
2;824.0;1;Cheque;40819.79;
2;825.0;1;Efectivo;9955.0;
2;826.0;1;Cheque;11031.35;
2;827.0;1;Efectivo;5950.0;
2;827.0;2;Cheque;5700.0;
2;828.0;1;Cheque;4313.0;
2;829.0;1;Efectivo;482.0;
2;829.0;2;Cheque;16007.0;
2;830.0;1;Efectivo;1990.0;
2;830.0;2;Cheque;34796.99;
2;831.0;1;Cheque;154972.63;
2;831.0;2;Retencion;825.69;
2;832.0;1;Efectivo;3135.0;
2;833.0;1;Cheque;28896.74;
2;834.0;1;Efectivo;1520.0;
2;835.0;1;Cheque;48279.79;
2;835.0;2;Retencion;79.74;
2;836.0;1;Efectivo;1062.0;
2;836.0;2;Cheque;25736.82;
2;837.0;1;Efectivo;1112.0;
2;837.0;2;Cheque;21733.0;
2;837.0;3;Retencion;37.82;
2;838.0;1;Efectivo;14774.84;
2;839.0;1;Cheque;38462.6;
2;840.0;1;Efectivo;120.0;
2;840.0;2;Cheque;13528.74;
2;841.0;1;Efectivo;13870.0;
2;842.0;1;Efectivo;1900.0;
2;843.0;1;Efectivo;1649.99;
2;844.0;1;Efectivo;13179.96;
2;845.0;1;Efectivo;6307.6;
2;846.0;1;Efectivo;5200.0;
2;847.0;1;Efectivo;3074.0;
2;847.0;2;Cheque;43399.06;
2;848.0;1;Efectivo;1916.0;
2;849.0;1;Efectivo;1650.0;
2;850.0;1;Efectivo;17281.0;
2;851.0;1;Efectivo;1267.0;
2;852.0;1;Efectivo;5000.0;
2;852.0;2;Cheque;4342.34;
2;853.0;1;Efectivo;175.0;
2;853.0;2;Cheque;5600.0;
2;854.0;1;Efectivo;3056.19;
2;857.0;1;Efectivo;425.0;
2;857.0;2;Cheque;17000.0;
2;858.0;1;Efectivo;510.0;
2;858.0;2;Cheque;10516.13;
2;859.0;1;Cheque;10000.0;
2;860.0;1;Cheque;20592.25;
2;864.0;1;Efectivo;1575.99;
2;865.0;1;Efectivo;26916.21;
2;865.0;2;Retencion;202.76;
2;866.0;1;Efectivo;1319.99;
2;867.0;1;Efectivo;9864.37;
2;868.0;1;Cheque;17200.0;
2;869.0;1;Efectivo;1320.0;
2;871.0;1;Cheque;7977.64;
2;872.0;1;Efectivo;2086.0;
2;873.0;1;Cheque;2357.0;
2;874.0;1;Cheque;4738.0;
2;875.0;1;Efectivo;6500.0;
2;876.0;1;Efectivo;1336.0;
2;877.0;1;Efectivo;1330.0;
2;877.0;2;Cheque;3614.0;
2;878.0;1;Efectivo;9179.98;
2;879.0;1;Efectivo;5656.0;
2;880.0;1;Efectivo;1875.0;
2;880.0;2;Cheque;11000.0;
2;883.0;1;Efectivo;1336.0;
2;884.0;1;Cheque;17000.0;
2;885.0;1;Efectivo;3139.0;
2;886.0;1;Cheque;13345.38;
2;886.0;2;Retencion;21.82;
2;887.0;1;Efectivo;1595.0;
2;888.0;1;Cheque;13900.46;
2;889.0;1;Efectivo;2979.75;
2;890.0;1;Cheque;5990.0;
2;891.0;1;Cheque;10455.61;
2;892.0;1;Efectivo;4930.0;
2;893.0;1;Cheque;5194.36;
2;894.0;1;Efectivo;7000.0;
2;895.0;1;Cheque;13226.0;
2;896.0;1;Efectivo;2000.0;
2;897.0;1;Efectivo;717.0;
2;898.0;1;Cheque;10380.0;
2;899.0;1;Efectivo;5260.0;
2;899.0;2;Cheque;1742.0;
2;900.0;1;Cheque;12052.16;
2;901.0;1;Cheque;10636.73;
2;901.0;2;Retencion;17.57;
2;903.0;1;Cheque;9000.0;
2;904.0;1;Efectivo;800.0;
2;905.0;1;Efectivo;12478.96;
2;905.0;2;Retencion;20.61;
2;906.0;1;Efectivo;1000.0;
2;907.0;1;Cheque;11025.08;
2;907.0;2;Retencion;18.21;
2;908.0;1;Cheque;31068.69;
2;909.0;1;Efectivo;1258.0;
2;909.0;2;Rezago;100.0;
2;910.0;1;Cheque;181533.45;
2;911.0;1;Efectivo;1500.0;
2;912.0;1;Efectivo;11351.0;
2;912.0;2;Cheque;95840.0;
2;913.0;1;Cheque;8575.0;
2;914.0;1;Cheque;2000.0;
2;915.0;1;Cheque;12389.64;
2;915.0;2;Retencion;24.83;
2;916.0;1;Efectivo;53.22;
2;917.0;1;Efectivo;1621.5;
2;918.0;1;Cheque;7350.05;
2;918.0;2;Retencion;12.14;
2;919.0;1;Efectivo;1500.0;
2;920.0;1;Efectivo;1200.0;
2;921.0;1;Efectivo;1622.0;
2;922.0;1;Cheque;354633.27;
2;923.0;1;Efectivo;1000.0;
2;924.0;1;Cheque;14179.66;
2;924.0;2;Retencion;24.38;
2;925.0;1;Efectivo;46.0;
2;926.0;1;Cheque;6924.81;
2;927.0;1;Efectivo;800.0;
2;928.0;1;Efectivo;500.0;
2;929.0;1;Cheque;31017.46;
2;929.0;2;Retencion;51.23;
2;930.0;1;Cheque;19885.35;
2;930.0;2;Retencion;39.85;
2;931.0;1;Efectivo;210.0;
2;931.0;2;Cheque;6600.0;
2;932.0;1;Efectivo;800.0;
2;933.0;1;Efectivo;600.0;
2;934.0;1;Efectivo;18110.29;
2;935.0;1;Cheque;7308.0;
2;936.0;1;Cheque;7362.19;
2;937.0;1;Efectivo;1200.0;
2;938.0;1;Cheque;3281.34;
2;939.0;1;Efectivo;187.0;
2;939.0;2;Cheque;2369.0;
2;940.0;1;Efectivo;2440.0;
2;941.0;1;Efectivo;3000.0;
2;942.0;1;Cheque;259067.07;
2;944.0;1;Efectivo;1000.0;
2;945.0;1;Cheque;3139.82;
2;945.0;2;Retencion;19.97;
2;946.0;1;Efectivo;3143.48;
2;947.0;1;Efectivo;4221.0;
2;948.0;1;Efectivo;1600.0;
2;949.0;1;Efectivo;1000.0;
2;1001.0;1;Efectivo;43973.19;
2;1002.0;1;Cheque;45507.55;
2;1003.0;1;Efectivo;12688.06;
2;1004.0;1;Cheque;45852.22;
2;1005.0;1;Efectivo;43973.19;
2;1006.0;1;Efectivo;43973.19;
2;1007.0;1;Efectivo;12688.06;
2;1008.0;1;Efectivo;6344.03;
2;1009.0;1;Efectivo;25376.12;
2;1011.0;1;Efectivo;19032.09;
2;1012.0;1;Efectivo;28548.14;
2;1013.0;1;Efectivo;15704.71;
2;1014.0;1;Efectivo;60830.0;
2;1014.0;2;Cheque;37611.0;
2;1015.0;1;Efectivo;25127.54;
2;1016.0;1;Efectivo;62818.84;
2;1017.0;1;Efectivo;717526.85;
2;1018.0;1;Cheque;30926.05;
2;1019.0;1;Efectivo;62818.84;
2;1020.0;1;Cheque;198416.39;
2;1020.0;2;Retencion;1628.17;
2;1021.0;1;Efectivo;6359.6;
2;1021.0;2;Retencion;10.4;
2;1022.0;1;Efectivo;450293.35;
2;1023.0;1;Cheque;64016.81;
2;1024.0;1;Cheque;33090.76;
2;1025.0;1;Efectivo;33340.76;
2;1026.0;1;Efectivo;33340.76;
2;1027.0;1;Efectivo;33340.76;
2;1028.0;1;Efectivo;33670.6;
2;1029.0;1;Efectivo;33340.76;
2;1030.0;1;Cheque;27907.0;
2;1031.0;1;Efectivo;53345.22;
2;1032.0;1;Cheque;33090.76;
2;1033.0;1;Efectivo;66681.52;
2;1034.0;1;Efectivo;700.0;
2;1034.0;2;Rezago;100.0;
2;1035.0;1;Cheque;66181.52;
2;1036.0;1;Efectivo;22222.58;
2;1037.0;1;Cheque;66181.52;
2;1038.0;1;Cheque;752888.0;
2;1039.0;1;Cheque;148272.0;
2;1040.0;1;Cheque;72799.64;
2;1041.0;1;Efectivo;51852.68;
2;1042.0;1;Efectivo;16296.57;
2;1043.0;1;Cheque;145359.62;
2;1044.0;1;Efectivo;2412.82;
2;1045.0;1;Efectivo;40741.42;
2;1046.0;1;Cheque;9176.0;
2;1047.0;1;Cheque;36759.92;
2;1048.0;1;Cheque;460367.39;
2;1049.0;1;Cheque;139759.64;
2;1050.0;1;Efectivo;3229.09;
2;1051.0;1;Efectivo;14194.0;
2;1051.0;2;Cheque;6400.0;
2;1052.0;1;Efectivo;45.0;
2;1053.0;1;Efectivo;2.0;
2;1053.0;2;Cheque;4600.0;
2;1054.0;1;Cheque;1638.51;
2;1054.0;2;Retencion;2.6;
2;1055.0;1;Cheque;6921.11;
2;1056.0;1;Cheque;6490.9;
2;1057.0;1;Cheque;2896.0;
2;1058.0;1;Efectivo;3200.0;
2;1059.0;1;Efectivo;8010.0;
2;1060.0;1;Efectivo;10.0;
2;1060.0;2;Cheque;15280.0;
2;1061.0;1;Efectivo;3000.0;
2;1062.0;1;Efectivo;3760.0;
2;1063.0;1;Cheque;7951.52;
2;1064.0;1;Efectivo;1320.0;
2;1065.0;1;Efectivo;1272.0;
2;1066.0;1;Cheque;4216.0;
2;1067.0;1;Efectivo;7274.93;
2;1068.0;1;Efectivo;15464.0;
2;1068.0;2;Cheque;4780.0;
2;1069.0;1;Efectivo;28196.62;
2;1070.0;1;Efectivo;27610.99;
2;1071.0;1;Efectivo;1575.0;
2;1072.0;1;Efectivo;4472.0;
2;1073.0;1;Efectivo;11150.0;
2;1074.0;1;Cheque;7976.0;
2;1075.0;1;Efectivo;8905.0;
2;1076.0;1;Cheque;10100.32;
2;1076.0;2;Retencion;16.68;
2;1077.0;1;Cheque;9273.83;
2;1077.0;2;Retencion;14.74;
2;1078.0;1;Efectivo;1320.0;
2;1079.0;1;Efectivo;6286.97;
2;1080.0;1;Efectivo;4680.0;
2;1080.0;2;Cheque;7793.0;
2;1081.0;1;Efectivo;12385.18;
2;1082.0;1;Efectivo;3000.0;
2;1083.0;1;Efectivo;2200.0;
2;1083.0;2;Cheque;1760.0;
2;1084.0;1;Efectivo;5705.0;
2;1084.0;2;Cheque;3200.0;
2;1085.0;1;Efectivo;150.0;
2;1086.0;1;Cheque;7095.0;
2;1087.0;1;Cheque;3283.0;
2;1088.0;1;Efectivo;3000.0;
2;1089.0;1;Efectivo;7072.0;
2;1089.0;2;Rezago;390.0;
2;1089.0;3;Cheque;2560.0;
2;1090.0;1;Cheque;4600.0;
2;1091.0;1;Efectivo;3155.95;
2;1091.0;2;Cheque;6300.0;
2;1092.0;1;Efectivo;7.64;
2;1092.0;2;Cheque;20576.29;
2;1093.0;1;Efectivo;7112.0;
2;1094.0;1;Efectivo;2000.0;
2;1095.0;1;Efectivo;6249.0;
2;1095.0;2;Rezago;1040.0;
2;1095.0;3;Cheque;3200.0;
2;1096.0;1;Cheque;15969.0;
2;1097.0;1;Efectivo;1670.45;
2;1098.0;1;Cheque;3823.72;
2;1100.0;1;Cheque;25200.0;
2;1101.0;1;Cheque;19885.34;
2;1101.0;2;Retencion;39.85;
2;1102.0;1;Cheque;110108.0;
2;1103.0;1;Cheque;352210.5;
2;1104.0;1;Efectivo;1000.0;
2;1105.0;1;Efectivo;1000.0;
2;1106.0;1;Efectivo;4205.8;
2;1107.0;1;Efectivo;17702.45;
2;1108.0;1;Efectivo;3624.47;
2;1109.0;1;Cheque;9621.0;
2;1110.0;1;Efectivo;1000.0;
2;1111.0;1;Efectivo;2645.0;
2;1112.0;1;Cheque;33142.0;
2;1112.0;2;Retencion;66.42;
2;1113.0;1;Efectivo;3904.83;
2;1114.0;1;Cheque;8656.0;
2;1115.0;1;Efectivo;5000.0;
